@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.408282,0.336624,0.784187,0.591623,0.635078,m
0.372908,0.427391,0.52757,0.639764,0.183339,m
0.315141,0.34189,0.560656,0.842215,0.122731,m
0.321313,0.359582,0.709875,0.587277,0.320799,m
0.371509,0.414001,0.575233,0.549472,0.320799,m
0.330915,0.380773,0.545904,0.90864,0.320799,m
0.436754,0.708864,0.665875,0.276142,0.277514,m
0.356615,0.751965,0.275955,0.637277,0.223574,m
0.436374,0.591349,0.553071,0.642925,0.206783,m
0.309761,0.286517,0.445635,0.595819,0.220117,m
0.345227,0.434516,0.874251,0.212241,0.161387,m
0.321166,0.335752,0.503377,0.779442,0.320799,m
0.309806,0.326303,0.532994,0.258019,0.320799,m
0.442849,0.40116,0.655202,0.615598,0.655253,m
0.380876,0.31799,0.727682,0.60705,0.221702,m
0.247057,0.344568,0.50844,0.754071,0.320799,m
0.328489,0.348072,0.573216,0.498467,0.686096,m
0.505036,0.457827,0.59531,0.45744,0.38056,m
0.358882,0.382072,0.514336,0.641198,0.320799,m
0.356447,0.374561,0.53977,0.728144,0.061173,m
0.366452,0.320273,0.768723,0.525112,0.432897,m
0.355063,0.353338,0.664162,0.517302,0.450813,m
0.30942,0.341255,0.589916,0.62279,0.320799,m
0.342255,0.375292,0.571862,0.604327,0.233635,m
0.48893,0.348712,0.914489,0.221092,0.260354,m
0.333777,0.374513,0.782203,0.221771,0.143085,m
0.395477,0.50523,0.648478,0.51744,0.589157,m
0.314754,0.324171,0.538281,0.754523,0.320799,m
0.446399,0.483061,0.538171,0.619919,0.202794,m
0.323623,0.362776,0.691,0.680804,0.597276,m
0.371779,0.327417,0.753042,0.609841,0.124665,m
0.379076,0.313618,0.671862,0.713314,0.746394,m
0.395729,0.396039,0.798398,0.76431,0.198266,m
0.386444,0.45273,0.706856,0.55935,0.614266,m
0.378806,0.29423,0.434217,0.681653,0.663417,m
0.349337,0.472626,0.77026,0.615523,0.60575,m
0.327534,0.337105,0.660385,0.505743,0.605657,m
0.372913,0.385413,0.699263,0.530746,0.242644,m
0.340892,0.611416,0.531216,0.603936,0.227087,m
0.468479,0.67121,0.570587,0.280908,0.279124,m
0.390391,0.322137,0.565675,0.716451,0.166669,m
0.411522,0.458586,0.805745,0.629005,0.216321,m
0.325407,0.33954,0.466062,0.538176,0.644716,m
0.342272,0.514389,0.692698,0.653012,0.199838,m
0.42407,0.549742,0.53588,0.462159,0.395333,m
0.335455,0.398704,0.773145,0.151995,0.700333,m
0.281192,0.182466,0.246446,0.766552,0.149248,m
0.357261,0.357424,0.618964,0.546138,0.456461,m
0.325623,0.370672,0.620766,0.75096,0.166121,m
0.379486,0.375098,0.730016,0.533882,0.719796,m
0.331671,0.332044,0.504093,0.575912,0.556939,m
0.474204,0.333156,0.746575,0.698008,0.161979,m
0.336367,0.316909,0.586254,0.130265,0.90466,m
0.446303,0.469622,0.693411,0.554115,0.534183,m
0.384988,0.521853,0.628922,0.768436,0.206292,m
0.386445,0.354927,0.776769,0.24921,0.491919,m
0.364576,0.332086,0.543169,0.629722,0.320799,m
0.303842,0.282761,0.500043,0.460627,0.208963,m
0.398308,0.724069,0.496389,0.569101,0.460636,m
0.354864,0.372348,0.481186,0.62628,0.654879,m
0.463889,0.443254,0.760682,0.533065,0.42763,m
0.306713,0.290936,0.447299,0.200187,0.801279,m
0.33168,0.439236,0.490201,0.567431,0.575195,m
0.38997,0.304158,0.741449,0.231771,0.428659,m
0.349197,0.322024,0.656797,0.130898,0.805605,m
0.386381,0.32184,0.658567,0.661073,0.759732,m
0.499312,0.675298,0.609753,0.284868,0.279315,m
0.443134,0.529577,0.669646,0.240797,0.268988,m
0.327203,0.321355,0.528818,0.548727,0.320799,m
0.481919,0.454195,0.840289,0.248803,0.265848,m
0.3198,0.345266,0.454284,0.531492,0.320799,m
0.327419,0.357771,0.676725,0.663887,0.691966,m
0.362755,0.683795,0.762901,0.265027,0.276596,m
0.40673,0.383701,0.6339,0.546437,0.121867,m
0.385244,0.426218,0.702374,0.665149,0.320799,m
0.355743,0.32494,0.845745,0.567045,0.560063,m
0.416354,0.439941,0.719287,0.251421,0.222261,m
0.362262,0.424221,0.838871,0.202866,0.320799,m
0.352314,0.324862,0.655602,0.629834,0.789385,m
0.308903,0.340102,0.590008,0.62711,0.320799,m
0.428005,0.727476,0.608813,0.517644,0.412438,m
0.344305,0.34792,0.689238,0.551829,0.497264,m
0.27486,0.155926,0.200378,0.157651,0.320799,m
0.495594,0.342147,0.688302,0.499086,0.389081,m
0.464807,0.731721,0.547812,0.458064,0.284875,m
0.356333,0.316705,0.727949,0.619971,0.465661,m
0.35421,0.390554,0.573674,0.66361,0.508201,m
0.341655,0.403785,0.909209,0.180339,0.222777,m
0.434402,0.497003,0.536222,0.656446,0.694729,m
0.320663,0.325891,0.492681,0.65825,0.583536,m
0.355365,0.309733,0.751409,0.587845,0.500336,m
0.356493,0.318157,0.694552,0.961637,0.124745,m
0.329159,0.370231,0.482468,0.849459,0.087273,m
0.461658,0.507621,0.658926,0.624823,0.171591,m
0.350375,0.702461,0.256233,0.624669,0.22853,m
0.316222,0.366937,0.246701,0.869184,0.320799,m
0.411823,0.375793,0.765322,0.204636,0.150075,m
0.364739,0.367021,0.436175,0.700792,0.159065,m
0.376644,0.562282,0.665958,0.728462,0.201889,m
0.327221,0.415275,0.48312,0.597233,0.320799,m
0.63216,0.636101,0.280803,0.327587,0.298686,m
0.398113,0.336544,0.746109,0.677716,0.634756,m
0.339916,0.364131,0.550599,0.448934,0.515717,m
0.368331,0.389696,0.748092,0.533341,0.320799,m
0.31167,0.320661,0.535759,0.554919,0.320799,m
0.457164,0.485784,0.683021,0.521174,0.492887,m
0.315982,0.308108,0.449824,0.304155,0.320799,m
0.313393,0.302454,0.531273,0.841265,0.128463,m
0.427924,0.727145,0.608665,0.517458,0.412384,m
0.36929,0.355021,0.80418,0.526994,0.482445,m
0.45453,0.478053,0.678915,0.654508,0.207014,m
0.448453,0.431652,0.680759,0.244114,0.535426,m
0.444585,0.458714,0.706681,0.607982,0.529161,m
0.392748,0.447136,0.743544,0.764024,0.19181,m
0.325833,0.342993,0.565906,0.518599,0.620621,m
0.3572,0.784415,0.66204,0.479639,0.277234,m
0.469646,0.376441,0.577405,0.600215,0.437912,m
0.452994,0.498992,0.624726,0.532533,0.602135,m
0.410718,0.788669,0.250438,0.500138,0.41813,m
0.410888,0.420085,0.598082,0.596772,0.780581,m
0.328612,0.340786,0.491017,0.734778,0.320799,m
0.323499,0.355731,0.707069,0.660317,0.115455,m
0.343681,0.3941,0.587031,0.589862,0.320799,m
0.394515,0.448197,0.657978,0.541644,0.702396,m
0.317988,0.329692,0.505097,0.879648,0.320799,m
0.349731,0.436504,0.743068,0.697609,0.599814,m
0.316546,0.347462,0.566922,0.358756,0.320799,m
0.310463,0.33734,0.557786,0.875724,0.10125,m
0.369669,0.336004,0.770774,0.55935,0.487214,m
0.528043,0.500386,0.729785,0.263922,0.283274,m
0.412245,0.342629,0.505518,0.830508,0.179889,m
0.237142,0.35083,0.601314,0.154538,0.136416,m
0.31701,0.344805,0.546539,0.789726,0.320799,m
0.336161,0.341116,0.881551,0.667477,0.585615,m
0.310559,0.333589,0.428909,0.544907,0.320799,m
0.386108,0.409924,0.723242,0.539364,0.663123,m
0.308157,0.289014,0.480645,0.477094,0.246114,m
0.342166,0.375733,0.588504,0.594911,0.409197,m
0.404949,0.707219,0.540971,0.563756,0.240721,m
0.403213,0.457632,0.814202,0.700863,0.215558,m
0.398308,0.419073,0.736611,0.232692,0.245244,m
0.354161,0.374182,0.663213,0.710991,0.069384,m
0.360529,0.478184,0.699023,0.616708,0.20821,m
0.348637,0.437073,0.770991,0.574806,0.151631,m
0.311143,0.314629,0.543243,0.545938,0.181377,m
0.452502,0.670171,0.569881,0.539941,0.260409,m
0.344174,0.524697,0.660817,0.692639,0.169047,m
0.381988,0.376263,0.810246,0.589358,0.635723,m
0.355937,0.518736,0.652677,0.486367,0.224089,m
0.327335,0.366601,0.540479,0.640334,0.128036,m
0.330539,0.331239,0.480449,0.673513,0.320799,m
0.461211,0.375747,0.746587,0.224536,0.567765,m
0.31052,0.304628,0.505809,0.215432,0.648201,m
0.521602,0.480317,0.544632,0.515408,0.641289,m
0.428157,0.328388,0.671211,0.75293,0.131794,m
0.321918,0.324413,0.47028,0.78657,0.320799,m
0.37848,0.381691,0.777484,0.590541,0.493067,m
0.384364,0.698414,0.261361,0.460725,0.495182,m
0.323729,0.351757,0.546744,0.772378,0.12532,m
0.311929,0.311885,0.47714,0.715014,0.54367,m
0.501747,0.354771,0.722762,0.638557,0.482367,m
0.309659,0.354105,0.42138,0.565792,0.651014,m
0.387744,0.305974,0.787116,0.565283,0.441844,m
0.361715,0.45349,0.723086,0.564465,0.520429,m
0.356611,0.665992,0.79574,0.261449,0.273392,m
0.331685,0.39897,0.552806,0.49559,0.320799,m
0.341636,0.39453,0.496763,0.510456,0.539066,m
0.314667,0.338667,0.529659,0.556882,0.133204,m
0.306405,0.284081,0.538676,0.283492,0.216151,m
0.491738,0.621468,0.695775,0.287628,0.279301,m
0.363965,0.622353,0.613414,0.520584,0.55845,m
0.470345,0.334973,0.734506,0.706495,0.153064,m
0.346207,0.319607,0.641917,0.74368,0.761965,m
0.324227,0.340231,0.488249,0.460709,0.320799,m
0.332373,0.359551,0.887276,0.638573,0.480765,m
0.349398,0.60659,0.546885,0.457694,0.239433,m
0.395607,0.431192,0.740376,0.222265,0.262981,m
0.462164,0.556741,0.286431,0.317615,0.291864,m
0.322651,0.350708,0.513302,0.671271,0.503589,m
0.339528,0.328024,0.450328,0.684261,0.533352,m
0.332084,0.350685,0.674176,0.65544,0.320799,m
0.327641,0.361074,0.540214,0.280833,0.637134,m
0.338929,0.330472,0.444992,0.680307,0.497804,m
0.453964,0.645818,0.685855,0.476608,0.277388,m
0.405949,0.67579,0.599108,0.558872,0.260639,m
0.326456,0.307185,0.50217,0.801956,0.693655,m
0.327715,0.353459,0.520822,0.267853,0.693053,m
0.322382,0.315546,0.498151,0.725571,0.131891,m
0.528816,0.401785,0.512337,0.503627,0.401964,m
0.313855,0.377663,0.45753,0.629132,0.320799,m
0.310658,0.331688,0.592419,0.567162,0.199245,m
0.346657,0.347239,0.694273,0.537773,0.485557,m
0.347108,0.429969,0.5695,0.626688,0.675191,m
0.283925,0.346794,0.603221,0.645369,0.320799,m
0.42704,0.525528,0.612403,0.505758,0.467363,m
0.278147,0.331174,0.547826,0.575863,0.139835,m
0.313653,0.350258,0.636779,0.358756,0.320799,m
0.330484,0.317411,0.24883,0.109791,0.163774,m
0.332591,0.327442,0.501443,0.717043,0.320799,m
0.375907,0.394955,0.674644,0.512951,0.235779,m
0.323029,0.304846,0.436665,0.671802,0.13881,m
0.478458,0.390403,0.864036,0.211501,0.416451,m
0.274884,0.299847,0.274035,0.511423,0.531775,m
0.345515,0.317377,0.741405,0.677301,0.701937,m
0.36933,0.505464,0.802605,0.239483,0.232215,m
0.451344,0.526718,0.47415,0.510336,0.320799,m
0.446338,0.469609,0.693352,0.554079,0.53419,m
0.414311,0.379283,0.646003,0.566527,0.757558,m
0.463339,0.695483,0.506437,0.540889,0.253054,m
0.353533,0.377635,0.625364,0.582576,0.20274,m
0.318396,0.344923,0.54934,0.835135,0.140553,m
0.378806,0.294177,0.434156,0.681653,0.663342,m
0.318823,0.345123,0.65246,0.649395,0.14185,m
0.324898,0.317957,0.420465,0.516029,0.320799,m
0.370955,0.406107,0.620115,0.54779,0.832573,m
0.334883,0.331207,0.779025,0.54909,0.470612,m
0.402212,0.409885,0.787235,0.62741,0.528717,m
0.501174,0.577463,0.624854,0.582433,0.239989,m
0.402334,0.456773,0.248927,0.28361,0.253662,m
0.363544,0.370206,0.701452,0.588505,0.320799,m
0.385327,0.303589,0.683774,0.513192,0.494164,m
0.387959,0.299208,0.69452,0.520731,0.493292,m
0.377677,0.622392,0.603749,0.672835,0.210468,m
0.337264,0.355175,0.529295,0.84286,0.320799,m
0.404779,0.449467,0.632944,0.583895,0.696141,m
0.405799,0.810445,0.252556,0.522713,0.415123,m
0.276587,0.172948,0.500546,0.217412,0.320799,m
0.387095,0.339822,0.752003,0.220239,0.230643,m
0.420795,0.470964,0.208471,0.617595,0.243772,m
0.350801,0.442865,0.752974,0.597149,0.142493,m
0.340726,0.326242,0.439262,0.668024,0.513527,m
0.376714,0.740428,0.252858,0.48749,0.528342,m
0.32223,0.1805,0.261591,0.11275,0.072116,m
0.518201,0.367323,0.717457,0.734837,0.21739,m
0.329742,0.338028,0.816442,0.183773,0.094939,m
0.365261,0.420774,0.728978,0.608666,0.320799,m
0.316858,0.370163,0.431591,0.487089,0.320799,m
0.312156,0.322674,0.186351,0.723819,0.122495,m
0.363094,0.331348,0.698891,0.627927,0.092842,m
0.445265,0.290175,0.730768,0.529248,0.417533,m
0.324494,0.355625,0.534002,0.780361,0.320799,m
0.322897,0.323061,0.53453,0.794372,0.127234,m
0.367902,0.333329,0.573495,0.883975,0.320799,m
0.353443,0.428809,0.690251,0.214868,0.23983,m
0.518082,0.644875,0.619671,0.285099,0.288678,m
0.378376,0.368201,0.774362,0.223561,0.320799,m
0.264318,0.312933,0.494699,0.769709,0,m
0.368506,0.360321,0.531539,0.68857,0.072256,m
0.400731,0.385274,0.759573,0.236242,0.224952,m
0.3432,0.463827,0.713425,0.585621,0.632458,m
0.337179,0.298931,0.58628,0.668389,0.124984,m
0.326945,0.3513,0.595703,0.719705,0.19255,m
0.437399,0.623465,0.67693,0.283207,0.281485,m
0.464803,0.55208,0.27773,0.256111,0.432524,m
0.358948,0.307105,0.74131,0.587568,0.218757,m
0.318988,0.334725,0.478572,0.608616,0.200495,m
0.347015,0.441038,0.866698,0.213895,0.191671,m
0.326474,0.382288,0.695643,0.535617,0.440036,m
0.308125,0.322149,0.418408,0.488893,0.320799,m
0.517244,0.664726,0.489245,0.531352,0.243334,m
0.476607,0.320574,0.729578,0.536342,0.258503,m
0.408673,0.337211,0.492371,0.840593,0.182683,m
0.314679,0.306556,0.550464,0.802287,0.122141,m
0.343803,0.335084,0.473218,0.595726,0.633402,m
0.364147,0.33387,0.559617,0.609299,0.320799,m
0.355939,0.305599,0.735513,0.602268,0.509976,m
0.444295,0.625575,0.681934,0.492027,0.276453,m
0.434443,0.716488,0.288616,0.321076,0.289389,p
0.599617,0.370469,0.332766,0.384946,0.341112,p
0.350924,0.439403,0.684801,0.526875,0.221796,p
0.371436,0.758705,0.277248,0.31586,0.27921,p
0.801588,0.399297,0.508178,0.432631,0.289375,p
0.713104,0.286342,0.390902,0.398756,0.30445,p
0.336575,0.584413,0.564954,0.496491,0.678801,p
0.889633,0.316909,0.336218,0.383595,0.339998,p
0.531316,0.719411,0.516746,0.307219,0.287958,p
0.53459,0.616869,0.287989,0.415285,0.367674,p
0.319041,0.343304,0.630071,0.821817,0.320799,p
0.691893,0.282002,0.699104,0.268603,0.387926,p
0.34904,0.635796,0.248586,0.434381,0.273209,p
0.545207,0.530089,0.459481,0.42306,0.275802,p
0.373497,0.788643,0.253303,0.307397,0.282621,p
0.420332,0.483543,0.557772,0.466,0.379123,p
0.332067,0.380693,0.740597,0.231562,0.247248,p
0.391521,0.393834,0.703955,0.535672,0.442387,p
0.363749,0.550799,0.595981,0.474211,0.320799,p
0.719079,0.464822,0.492764,0.516816,0.270656,p
0.766567,0.296602,0.341625,0.379377,0.341822,p
0.442555,0.832185,0.23135,0.303068,0.286093,p
0.711705,0.34072,0.412837,0.594939,0.243511,p
0.820942,0.185272,0.450168,0.406423,0.30024,p
0.351346,0.307617,0.702119,0.639244,0.57516,p
0.643965,0.311608,0.390469,0.378199,0.33884,p
0.479286,0.366039,0.332378,0.376009,0.334659,p
0.387707,0.637252,0.259954,0.315761,0.290245,p
0.322833,0.418048,0.893827,0.188944,0.432827,p
0.496538,0.55815,0.310287,0.332962,0.344515,p
0.30978,0.314424,0.57958,0.781158,0.320799,p
0.703309,0.367878,0.437327,0.332027,0.307938,p
0.512138,0.478724,0.441381,0.400658,0.350467,p
0.374322,0.738931,0.273704,0.308316,0.281318,p
0.453929,0.625105,0.517938,0.600185,0.423503,p
0.400416,0.732479,0.250809,0.293169,0.276905,p
0.455049,0.562136,0.59773,0.521985,0.501884,p
0.683247,0.622073,0.473003,0.452546,0.374215,p
0.449942,0.511388,0.307231,0.33138,0.303958,p
0.485777,0.512885,0.464879,0.433472,0.252142,p
0.310961,0.31943,0.603102,0.885441,0.320799,p
0.395922,0.676185,0.267217,0.28095,0.597371,p
0.710517,0.399849,0.33597,0.385057,0.341553,p
0.377902,0.541691,0.610927,0.461782,0.367745,p
0.309316,0.291667,0.465111,0.69568,0.320799,p
0.547938,0.495961,0.467894,0.45251,0.273331,p
0.502622,0.535916,0.31404,0.333716,0.345494,p
0.880668,0.179944,0.389953,0.34195,0.307547,p
0.333386,0.297171,0.443294,0.635514,0.852906,p
0.421756,0.670751,0.669194,0.261642,0.266203,p
0.339004,0.605614,0.720211,0.219462,0.253702,p
0.342939,0.351498,0.651283,0.835369,0.184402,p
0.365462,0.80998,0.261417,0.312716,0.287538,p
0.365348,0.762443,0.267935,0.31602,0.267983,p
0.450364,0.744326,0.522524,0.502788,0.417267,p
0.318062,0.381902,0.661484,0.945448,0.072088,p
0.325379,0.43752,0.645652,0.266586,0.320799,p
0.498933,0.477585,0.433243,0.400605,0.350597,p
0.480027,0.567158,0.28874,0.415574,0.275936,p
0.45599,0.653336,0.283801,0.454087,0.602033,p
0.436144,0.707881,0.235725,0.445123,0.320799,p
0.704869,0.291469,0.344185,0.346696,0.331646,p
0.31895,0.291552,0.452628,0.22082,0.76555,p
0.654824,0.294968,0.344638,0.380211,0.309086,p
0.436697,0.600348,0.466279,0.424557,0.269059,p
0.406407,0.646751,0.254677,0.426334,0.358203,p
0.656569,0.469977,0.326385,0.336658,0.33998,p
0.327052,0.328776,0.802621,0.217809,0.401759,p
0.386038,0.738899,0.228956,0.301199,0.282936,p
0.410401,0.84784,0.251004,0.431034,0.389421,p
0.489291,0.72624,0.278422,0.433681,0.320799,p
0.400681,0.694794,0.279409,0.418616,0.251645,p
0.309331,0.293012,0.425946,0.466866,0.203591,p
0.368876,0.403731,0.783681,0.23811,0.224079,p
0.529806,0.490754,0.305172,0.413135,0.277912,p
0.550361,0.606132,0.292013,0.291275,0.507066,p
0.702198,0.346515,0.338716,0.34264,0.332448,p
0.872675,0.348337,0.550305,0.303798,0.297135,p
0.31507,0.330048,0.624669,0.569326,0.21755,p
0.34626,0.420919,0.855593,0.617257,0.204206,p
0.463229,0.71905,0.505652,0.547879,0.264935,p
0.354666,0.417922,0.834976,0.181429,0.222558,p
0.455868,0.719164,0.511345,0.552336,0.26482,p
0.327423,0.504659,0.528071,0.432103,0.3665,p
0.803734,0.492426,0.437729,0.329276,0.302243,p
0.44615,0.629056,0.257915,0.307837,0.359198,p
0.742959,0.301316,0.419406,0.405604,0.256775,p
0.48654,0.577247,0.29246,0.329285,0.354459,p
0.344953,0.507951,0.618755,0.248017,0.320799,p
0.419667,0.789691,0.215375,0.457961,0.367351,p
0.352911,0.451443,0.805957,0.199882,0.443124,p
0.518794,0.448574,0.449071,0.443897,0.223197,p
0.322024,0.47033,0.526302,0.434223,0.320799,p
0.809231,0.31556,0.33815,0.342529,0.308702,p
0.741493,0.187011,0.336424,0.340962,0.347764,p
0.500586,0.508885,0.309662,0.435168,0.662143,p
0.256454,0.14254,0.481982,0.600476,0.320799,p
0.347206,0.447245,0.570607,0.470944,0.186086,p
0.562956,0.485068,0.318537,0.388102,0.301065,p
0.359509,0.390806,0.822288,0.211777,0.235448,p
0.482448,0.702011,0.269813,0.43143,0.411986,p
0.574158,0.319052,0.386774,0.386377,0.277609,p
0.311418,0.364718,0.44291,0.522896,0.643722,p
0.935388,0.34181,0.328981,0.339817,0.306475,p
0.425331,0.670155,0.282886,0.413193,0.361462,p
0.747185,0.488621,0.312583,0.51176,0.258446,p
0.314917,0.291919,0.426728,0.535106,0.773874,p
0.331948,0.419233,0.821213,0.610703,0.232329,p
0.32806,0.454544,0.757423,0.160392,0.320799,p
0.336033,0.411524,0.781903,0.207071,0.259332,p
0.383265,0.403437,0.725123,0.225784,0.411297,p
0.492241,0.405882,0.324287,0.380068,0.336012,p
0.358691,0.4547,0.591017,0.489131,0.267854,p
0.647409,0.519541,0.511385,0.320487,0.359972,p
0.397458,0.718353,0.27607,0.41516,0.253947,p
0.340664,0.659196,0.58306,0.490276,0.388567,p
0.771989,0.285099,0.343412,0.378155,0.305519,p
0.553629,0.683848,0.268172,0.448662,0.414305,p
0.508763,0.678803,0.275318,0.410225,0.361914,p
0.845402,0.37107,0.411016,0.518186,0.250737,p
0.348435,0.444328,0.87533,0.199384,0.212589,p
0.513881,0.745714,0.266296,0.304001,0.267598,p
0.496142,0.46139,0.502206,0.769384,0.196245,p
0.367556,0.350271,0.740774,0.590141,0.407375,p
0.339902,0.540874,0.525559,0.434104,0.36127,p
0.854875,0.178952,0.335958,0.381643,0.334884,p
0.822167,0.315203,0.338959,0.343166,0.308624,p
0.609746,0.188139,0.411878,0.393484,0.295482,p
0.338671,0.377188,0.857626,0.239209,0.240997,p
0.572207,0.46663,0.322656,0.388334,0.358412,p
0.459016,0.571758,0.529606,0.657435,0.219798,p
0.420623,0.765427,0.269055,0.315331,0.367908,p
0.367843,0.681643,0.58144,0.540856,0.320799,p
0.412924,0.754962,0.527365,0.289054,0.281365,p
0.713708,0.2805,0.39068,0.394232,0.305199,p
0.408939,0.604606,0.537563,0.302275,0.289219,p
0.603169,0.382443,0.63242,0.551905,0.451953,p
0.324475,0.307206,0.552551,0.917157,0.109605,p
0.314516,0.291042,0.481722,0.843482,0.123202,p
0.367835,0.805875,0.260848,0.435555,0.4902,p
0.339197,0.296172,0.494478,0.872869,0.144718,p
0.36564,0.544866,0.224245,0.470132,0.597161,p
0.343641,0.456495,0.816966,0.228423,0.320799,p
0.40057,0.638856,0.515434,0.45198,0.244603,p
0.632634,0.492543,0.299388,0.409207,0.295564,p
0.566963,0.520852,0.478573,0.317222,0.293212,p
0.525155,0.686386,0.275362,0.415676,0.430988,p
0.315852,0.339844,0.652625,0.818031,0.320799,p
0.387504,0.537693,0.532964,0.443349,0.368187,p
0.336428,0.303798,0.456111,0.714633,0.738707,p
0.437682,0.535169,0.463249,0.428211,0.243535,p
0.337146,0.439755,0.844116,0.199934,0.643025,p
0.483676,0.518319,0.446467,0.286094,0.769362,p
0.417386,0.35946,0.813533,0.207393,0.420852,p
0.419407,0.65623,0.277175,0.315602,0.371145,p
0.632775,0.287143,0.346695,0.375127,0.297942,p
0.332045,0.415571,0.82826,0.208383,0.320799,p
0.677526,0.328275,0.396957,0.380115,0.337969,p
0.360002,0.782144,0.246956,0.462337,0.486692,p
0.786296,0.328102,0.438361,0.576411,0.256886,p
0.336443,0.704586,0.259132,0.420979,0.362377,p
0.348038,0.518007,0.789202,0.23145,0.251982,p
0.338569,0.447997,0.815198,0.558137,0.239391,p
0.788931,0.389761,0.461507,0.466627,0.292598,p
0.316123,0.335012,0.510412,0.893243,0.320799,p
0.414814,0.622031,0.254428,0.31605,0.320799,p
0.549309,0.484144,0.31337,0.337089,0.343539,p
0.342479,0.741085,0.276575,0.415558,0.361743,p
0.650686,0.424554,0.334145,0.379997,0.341815,p
0.34297,0.436211,0.822448,0.557796,0.228609,p
0.328228,0.338746,0.513584,0.793954,0.195372,p
0.422813,0.812617,0.269525,0.416406,0.282721,p
0.412968,0.561349,0.292945,0.398115,0.300494,p
0.321158,0.413298,0.750573,0.23527,0.263889,p
0.727187,0.316084,0.401221,0.39185,0.307988,p
0.344029,0.44687,0.683917,0.247556,0.255624,p
0.593973,0.367768,0.332976,0.385127,0.341765,p
0.306347,0.297792,0.428814,0.467729,0.470152,p
0.402946,0.664278,0.588467,0.282707,0.320799,p
0.593081,0.6194,0.268114,0.409921,0.282549,p
0.69605,0.549118,0.297155,0.601088,0.251845,p
0.312303,0.285783,0.462023,0.833581,0.091232,p
0.361285,0.542801,0.660393,0.240465,0.250285,p
0.726405,0.395529,0.452588,0.56998,0.430504,p
0.368591,0.403942,0.906676,0.651596,0.217547,p
0.453813,0.641741,0.273127,0.416258,0.288147,p
0.627616,0.156565,0.333997,0.340779,0.306866,p
0.693019,0.346586,0.34059,0.388475,0.307929,p
0.382322,0.620607,0.603548,0.453483,0.272084,p
0.354791,0.577279,0.505898,0.431194,0.275453,p
0.323904,0.316828,0.193325,0.654971,0.185116,p
0.34584,0.397919,0.63204,0.270877,0.26228,p
0.621582,0.674991,0.279663,0.442965,0.271508,p
0.325785,0.41737,0.812721,0.198192,0.320799,p
0.420008,0.560401,0.299186,0.325145,0.299912,p
0.517373,0.709038,0.278848,0.41712,0.406333,p
0.633229,0.4739,0.302564,0.412361,0.297217,p
0.317665,0.29129,0.457261,0.73733,0.320799,p
0.342336,0.511223,0.952532,0.162956,0.320799,p
0.602164,0.337791,0.389721,0.406644,0.284828,p
0.818366,0.295466,0.596513,0.308424,0.295337,p
0.602932,0.324696,0.395339,0.412388,0.289735,p
0.311147,0.312899,0.548343,0.358756,0.320799,p
0.722654,0.295719,0.387898,0.38028,0.30075,p
0.746877,0.317058,0.39863,0.388958,0.308331,p
0.363588,0.510754,0.643348,0.491521,0.201108,p
0.311471,0.31407,0.622204,0.603884,0.233626,p
0.475983,0.055353,0.254253,0.72167,0.175179,p
0.430274,0.531125,0.298559,0.434282,0.226901,p
0.359668,0.400013,0.826412,0.209941,0.246812,p
0.347569,0.350045,0.486179,0.595127,0.595257,p
0.336054,0.480265,0.765959,0.236179,0.194598,p
0.149982,0.046473,0.255284,0.450182,0.529921,p
0.620464,0.455408,0.314373,0.386424,0.3454,p
0.332087,0.31326,0.687119,0.649611,0.498549,p
0.319411,0.323743,0.45933,0.237466,0.320799,p
0.545331,0.394598,0.328747,0.342219,0.339813,p
0.417363,0.784952,0.260541,0.423133,0.271449,p
0.361805,0.378328,0.747285,0.084625,0.212412,p
0.486627,0.336216,0.427998,0.412305,0.276954,p
0.357906,0.404869,0.881033,0.217469,0.238187,p
0.665241,0.386063,0.437795,0.337246,0.305802,p
0.382631,0.436882,0.780065,0.230585,0.260871,p
0.476605,0.619848,0.296063,0.326446,0.347314,p
0.363602,0.690351,0.251228,0.437998,0.280342,p
0.54085,0.606367,0.286237,0.415281,0.372974,p
0.395725,0.603992,0.563087,0.248288,0.709151,p
0.717488,0.369305,0.435424,0.331895,0.305708,p
0.84559,0.484109,0.326787,0.33935,0.30583,p
0.349738,0.534138,0.482439,0.426857,0.290954,p
0.33846,0.485671,0.528188,0.445293,0.285755,p
0.788557,0.306915,0.341694,0.376906,0.307116,p
0.365238,0.417538,0.821896,0.234573,0.406852,p
0.355561,0.383145,0.775236,0.217609,0.240956,p
0.690261,0.470512,0.311439,0.403831,0.297132,p
0.345373,0.573167,0.712796,0.522317,0.233347,p
0.71139,0.281313,0.383336,0.377589,0.342256,p
0.900651,0.181809,0.393501,0.342556,0.309193,p
0.762074,0.284714,0.401159,0.409091,0.299869,p
0.84734,0.337531,0.425844,0.380496,0.307784,p
0.334814,0.353961,0.552379,0.715933,0.320799,p
0.304224,0.284335,0.431579,0.217914,0.320799,p
0.423235,0.584457,0.279256,0.419497,0.267855,p
0.635286,0.578872,0.486849,0.317984,0.295404,p
0.417243,0.65589,0.663987,0.275933,0.278271,p
0.495499,0.620348,0.600657,0.508449,0.220504,p
