@relation banana-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,p}

@data
-1.1444,-1.2652,m
-1.0626,0.181,m
-0.0987,0.966,m
1.0391,-1.1311,m
0.5572,-1.0364,m
0.9415,-0.2539,m
0.1824,-0.0823,m
-0.9523,0.0004,m
-1.9618,-0.9417,m
-1.3745,-0.205,m
0.8759,-0.8075,m
2.323,1.3238,m
-1.2337,-1.1499,m
0.2175,-0.3682,m
-1.8413,-0.9581,m
-1.3916,-0.6797,m
1.0495,-1.0524,m
1.3316,-1.7115,m
0.3601,-0.7149,m
0.8329,-0.0565,m
0.5105,-0.7729,m
-0.6531,0.4328,m
-0.3409,-0.0358,m
-0.5154,0.6246,m
-1.1031,0.3216,m
1.3754,-1.3614,m
0.5266,-0.2512,m
0.9657,-0.1986,m
0.7791,-0.8145,m
0.6887,-0.5064,m
0.3354,-0.4834,m
0.5921,0.2348,m
-1.6801,-0.5284,m
0.7849,0.1584,m
-1.8076,-0.4877,m
-1.0155,0.5212,m
-0.6853,0.7275,m
-0.2152,-0.2165,m
-0.3221,-0.3555,m
0.4722,0.2894,m
-1.3536,-0.5701,m
0.8742,-1.4105,m
1.3161,-0.6158,m
0.5874,0.0331,m
1.0929,-1.2365,m
0.7045,-0.9096,m
-0.2856,-0.5714,m
-0.2018,0.7119,m
-1.0387,-0.0359,m
-1.0156,-0.0308,m
1.9043,1.2686,m
-0.5219,0.206,m
1.0103,-0.9402,m
-1.1615,0.4694,m
-0.3474,-0.5561,m
0.8935,-0.327,m
-1.2634,-0.1195,m
1.42,-0.697,m
-1.8562,-0.9631,m
-1.7413,-0.5205,m
-0.1857,-0.0925,m
0.683,1.5985,m
-0.755,-0.759,m
-1.2784,0.2126,m
-1.3833,-1.106,m
0.2066,0.6501,m
-1.2388,-0.9191,m
-0.9751,-0.2734,m
1.87,1.1341,m
-1.2352,0.3234,m
-0.1925,-0.2884,m
-0.8132,-0.6647,m
2.4655,1.1176,m
-1.5248,0.2462,m
0.0561,-0.4788,m
-1.1827,-0.5218,m
1.2863,-1.4298,m
-0.7697,0.3643,m
0.0737,0.1238,m
-1.1775,-0.1219,m
-0.4724,-0.0198,m
0.4049,-0.5551,m
0.9496,-0.0297,m
1.2868,-1.1897,m
0.2714,-0.5912,m
1.3504,1.0959,m
-1.2461,-0.5764,m
1.0612,-0.4525,m
0.5647,1.5601,m
0.9797,-0.8323,m
-0.016,-0.4475,m
-1.3343,-0.6467,m
-1.2082,-0.409,m
-1.7971,-1.71,m
1.3058,1.6222,m
1.6978,1.2061,m
-1.4329,-1.1823,m
-1.4459,-1.2227,m
2.6214,1.116,m
-0.179,0.1897,m
2.4405,1.3708,m
0.8962,0.363,m
1.3289,1.5076,m
0.097,-0.5929,m
-0.5284,0.9532,m
0.552,-0.199,m
1.0197,-0.6246,m
-0.2741,0.0468,m
-0.2329,0.5931,m
0.704,-0.9058,m
-0.5394,0.2917,m
-1.6394,-0.1208,m
-1.0074,-0.3968,m
-0.2223,0.2592,m
1.2615,-1.3742,m
-1.0772,-0.6122,m
-1.1144,0.0017,m
-1.6903,-0.1764,m
1.0147,-1.0536,m
0.3079,0.1175,m
0.9796,-0.0439,m
1.0243,-0.3511,m
-0.5843,0.0937,m
0.3547,0.5615,m
0.759,0.0328,m
-1.2675,-0.7038,m
-0.6872,-0.4577,m
-0.7089,-0.262,m
-0.4218,-0.2407,m
2.5525,1.3985,m
-0.2881,0.305,m
-1.1535,-0.6586,m
-1.2492,-0.8975,m
-1.1781,-0.0978,m
-0.71,-0.8745,m
-0.9239,-0.1022,m
0.2427,0.3043,m
-0.1384,-0.0524,m
0.1007,1.9315,m
0.862,-1.2353,m
0.6889,-0.187,m
-1.5513,-0.6629,m
0.2916,-0.1585,m
-0.0767,0.0002,m
-1.881,-1.2606,m
-1.4275,0.0911,m
0.1217,0.5993,m
0.7338,-0.2121,m
-0.6289,0.8086,m
-1.5833,-0.8416,m
-1.9107,-2.2355,m
1.1606,-1.0804,m
-0.813,-0.5697,m
0.8981,-0.719,m
2.033,1.1047,m
-1.2158,-0.0961,m
-1.5691,-1.7374,m
-1.4008,-0.1829,m
-1.1689,0.5644,m
-0.9587,0.4104,m
1.0094,1.5271,m
-0.4148,0.4628,m
0.2871,1.4509,m
-0.0222,-0.2025,m
-1.3945,-0.4737,m
0.244,-0.6902,m
0.9339,0.2577,m
-0.5612,-0.7873,m
0.352,0.3326,m
-1.8587,-0.9774,m
-1.3086,0.0708,m
-0.5083,-0.6944,m
0.0486,-0.3893,m
0.3955,0.4234,m
0.3313,0.1847,m
1.2375,-0.6872,m
0.5006,0.0251,m
1.5112,1.59,m
-0.1984,1.6703,m
1.1543,-0.4511,m
1.3966,-0.8744,m
-0.651,-0.1033,m
-1.6863,-1.872,m
-0.3558,-0.0513,m
-1.9909,-0.9121,m
0.8935,-0.7422,m
-1.1339,-1.0812,m
0.8012,-0.6391,m
-1.2125,0.3572,m
1.4087,-0.8079,m
-0.116,0.0815,m
-2.0126,-1.8452,m
-1.8113,-1.2112,m
2.3433,1.6386,m
2.3428,1.1291,m
-0.4721,0.2673,m
1.2455,1.1983,m
0.6355,1.6683,m
0.4663,0.2811,m
-0.7918,-0.1321,m
0.1854,0.2607,m
-1.7869,-1.4577,m
-1.0243,-0.4692,m
-1.7551,-0.9034,m
-1.7971,-1.2573,m
-0.5018,1.8391,m
1.3503,-1.5074,m
1.2774,-0.3406,m
-0.5703,0.5017,m
-1.5613,-1.0499,m
-1.515,-0.769,m
0.171,1.5882,m
0.4074,1.6681,m
-1.1169,0.1539,m
1.2559,-0.1807,m
0.6271,-0.0629,m
2.0028,1.2838,m
-1.6578,-0.7347,m
-2.143,-0.4758,m
1.1726,-0.5665,m
1.3476,1.3277,m
-0.466,0.1451,m
-1.5765,-0.3517,m
-1.7604,-0.6318,m
0.4329,1.6462,m
0.4576,-0.709,m
-1.4026,0.2468,m
1.9699,0.9903,m
1.165,-1.1048,m
1.0011,0.2849,m
1.4145,1.6332,m
0.425,0.0454,m
1.1384,-1.5726,m
-0.4396,0.2983,m
-0.8539,-0.3786,m
-0.1215,-0.0671,m
0.6215,1.3202,m
0.7854,0.0481,m
-1.0517,-0.8324,m
-1.6643,-0.5602,m
-1.5268,0.1319,m
-1.1181,0.5887,m
0.416,1.8599,m
0.4086,0.2119,m
1.5845,-1.2893,m
-0.7492,0.0101,m
-0.9445,-0.6388,m
-1.4245,-1.5129,m
0.6137,-0.705,m
-2.1321,-0.3466,m
-1.6927,-1.1964,m
-1.871,-0.4513,m
-0.074,1.968,m
-0.1667,-0.6328,m
-1.6687,-0.0045,m
-0.553,-0.687,m
-0.698,-0.7257,m
-0.2396,1.7155,m
-1.1808,-0.7583,m
-0.744,-0.4152,m
-1.1278,-0.4428,m
-0.5606,0.4734,m
0.298,0.5092,m
-1.1392,-0.4942,m
-0.8821,-0.582,m
-0.5322,-0.1787,m
0.7072,-0.7778,m
0.8162,0.306,m
1.1508,-1.6887,m
-1.0988,0.6413,m
-0.1288,0.8773,m
-1.5257,-1.7235,m
-0.5631,-0.1636,m
1.0347,-0.8053,m
0.7423,1.5624,m
-1.3082,-0.3204,m
-1.1748,0.1564,m
-0.3914,-0.5472,m
-1.6515,-0.7307,m
-0.4075,0.6022,m
